"SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
34.854,27.728,39.198,16.994,49.177,34.878,9.642,23.874
146.546,214.521,97.876,120.488,105.119,82.522,47.422,161.225
192.179,128.596,234.467,130.302,304.497,366.389,208.573,257.36
1925.615,1862.378,1977.064,1223.115,2086.713,2708.766,1465.861,1668.413
45.052,0,28.88,0,12.947,31.229,35.849,0
487.792,354.07,449.476,332.75,378.362,805.155,353.526,319.32
666.557,680.499,622,544,544.481,1343.001,563.445,799
74.845,76.767,88.246,61.745,116.533,81.295,87.664,105.048
478,754,524.226,527.158,537.042,768.203,305.81,797.783
404.67,376.142,430.161,321.183,381.131,569.784,308.116,404.657
0,0,0,0,0,0,0,1
1198.679,993.109,1423.18,866.001,1358.416,1990.563,984.125,1119.863
3406.607,2221.826,3745.443,954.494,3320.295,2664.597,2666.158,2238.742
92.837,111.77,109.049,89.676,128.515,150.742,102.256,103.491
74.043,112,75.027,50,87,145,97,130
1,0,4,0,2,2,1,0
39.312,42,3.335,17,67,96.781,37.413,59
0,0,0,0,1,4,0,0
0,0,0,0,0,0,0,0
897.085,1412.107,966.163,1577.97,1084.96,2063.065,716.266,1615.404
783.181,976.313,1093.56,783.492,1168.157,1474.862,822.627,1147.932
125.745,75.734,283.429,106.62,177.826,228.591,187.994,130.833
160.792,234.514,165.228,183.68,181.822,320.235,134.85,275.761
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,1,3.002,1,2,4,0,1
567.659,631.092,328.427,569.3,484.655,1269.001,564.687,954.24
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1
386.666,391.572,400.535,358,474.845,636.288,287.305,346.268
0,3.832,0,0,0,0,3.69,2.264
2.048,4,10,2.053,17,7,6,9
908.629,829.377,1051.04,653,808.344,981.31,945.634,998.525
28.506,0,12.271,25.399,0,0,14.954,9.779
793.014,754.063,1067.76,619.005,829.612,2808.113,814.01,1555.696
904.851,701.418,606.502,603.301,860.583,1322.558,700.861,579.434
5.175,0,80.07,48.233,15.033,0,26.147,7.599
12953.446,20075.887,12740.104,17890.858,14744.632,31767.967,10611.051,30696.091
2,0,0,0,0,0,1,0
135,68.712,156.637,56.498,310.515,596.196,102.754,139.61
505.048,206.242,302.706,92.746,428.08,156.254,369.739,160.736
445.184,312.138,457.973,265.058,540.646,469.651,409.87,335.487
602.478,571.369,657.879,385.453,917.444,978.51,672.735,600.116
0,0,0,0,0,0,0,0
141.161,147.956,171.873,87.863,111.658,342.79,113.499,180.302
2041.966,2141.82,2335.066,1650.665,2286.281,3437.743,1798.615,2420.195
219.665,46.269,355.133,38.271,16.088,96.155,211.911,2.445
265.591,184.634,431.445,253.01,310.303,273.424,175,194.792
0,1,0,0,0,2,0,0
1712.609,1996.324,1633.27,1344.65,1766.37,4267.571,1498.322,2884.628
1075.012,1188.628,849.619,683.013,1346.054,2270.833,687.368,820.049
1,1,1,0,0,0,2,0
343.853,285.837,322.449,186.389,322.023,457.664,297.049,268.142
68,0,86.302,63.821,89,147,62.381,21.662
0,0,0,0,0,0,0,0
2375,1969.334,3062.844,1512.975,3982.262,3886.858,2228.974,2060.155
3323.787,2735.042,3873.955,1861.368,3975.389,4413.027,3246.2,2305.436
329.379,277.132,472.291,200.648,239.044,297.236,246.237,292.793
1450.001,996.47,1711.444,959.433,1712.539,1965.25,1363.082,1288.05
3.895,1.19,3.297,1,5.794,6.097,3.809,1.402
1592.909,1535.487,1519.63,803.154,1784.766,1311.967,1286.952,1382.821
4787.776,2981.045,7570.349,7534.28,7593.623,11409.041,6277.15,7399.719
437.101,415.02,645.368,266.316,661.806,1011.796,430.591,670.104
124.809,108.593,268.661,118.008,266.713,108.294,269.864,161.696
808.067,635.241,810.158,529.057,1012.558,1302.605,715.38,745.474
500.248,359.802,447.564,399.704,454.046,590.666,549.824,696.707
53.459,44.496,46.329,23.747,129.888,71.923,27.588,39.131
1576.439,763.958,1408.328,287.733,1295.58,1057.767,1208.368,963.383
446.343,591.433,436.275,548.408,526.593,529.87,456.07,762.235
2775.502,3297.176,4665.386,3838.132,4454.64,6827.766,2340.241,4249.29
71.093,88.625,107.525,111.517,55.999,104.233,87,122
1,0,0,0,0,1,0,2
4,0,3,2,3,2,6,5
110,201.076,83.949,128.95,110,313.253,96,236.206
1,0,1,0,1,0,0,2
0,0,0,0,0,0,0,0
88.965,74.951,85.185,68.219,121.147,175.149,62.722,113.756
151.563,127.731,212.438,107.999,221.574,267.353,136.574,124.924
1,0,11,1,5,4,8,4
223,157,263.729,84.019,215.916,257.158,161.585,193.515
27.649,23,50.043,18,21,12,10,11
0,2,2,0,0,0,0,0
314.844,277.474,307.657,248.848,288.482,447.084,299.573,403.491
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1.372,52.297,5.942,27.061,54.058,0,0,59
487.847,416.848,554.037,354.177,617.781,691.283,398.796,434.751
1899.682,2132.517,2072.138,1344.581,2061.295,2991.48,1750.179,2185.132
76.936,59.388,0,0,117.354,114.379,92.188,0
56.229,118.542,349.904,0,423.287,304.065,238.225,125.764
49.554,38.041,44.092,3.025,30.868,2.089,1.801,33.553
2190.509,1030.697,2290.202,963.463,2078.213,1344.971,2548.937,1283.59
42.317,47.04,101.244,52.801,112.818,86.092,76.052,51.106
0,0,0,0,0,0,0,0
180.4,178.753,233.66,166.127,296.364,243.021,305.003,178.508
6,2,7,1,6,2.003,0,3.009
40.626,21.061,16.615,6,32.68,9.164,13.792,4
0,0,0,0,0,2,0,1.037
148.352,209.704,240.946,148.26,305.771,333.687,202.43,254.501
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,4.052,0,0,0,0,0
0,0,0,0,0,0,0,0
3,7,6,7,2,4,4,1
0,2.306,0,1.079,0,2.226,1.089,0
646.44,374.771,944.798,591.169,769.666,945.083,883.281,827.02
0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0
170.314,227.738,144.026,157.52,242.511,700.199,81.463,89.647
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,12,10,3,6,12,9,8
0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0
0,0,2,0,0,0,0,1
0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0
1.253,12.587,0,4.917,123.08,92.257,28.449,8.613
17,8,22.016,11,26,14,27,11
0,0,12,4,0,5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0
66.581,227.999,395.332,30.674,155.596,23.46,912.724,46.075
0,0,1,1,1,0,0,0
986.811,927.586,952.055,602.681,1171.429,1751.794,851.815,880.366
326.981,0,398.997,6.712,424.535,120,391.013,72.507
321.607,176.971,364.841,202.733,175.243,751.804,296.289,174.811
0,0,0,0,0,0,0,1
860,433.002,873.657,211,2951.173,1533.716,745,276.141
0,0,0,0,0,0,0,0
303,23,471.047,61,616.007,81.012,606.167,76
0,0,0,0,51,0,0,0
0,0,0,0,0,0,0,0
9.016,8,22.95,0,6,8.373,9.848,0
0,0,253.989,0,219.504,125.238,0,0
707.706,2102.618,719.884,1811.798,689.031,1624.122,414.545,2513.593
604.291,450.554,652.577,525.399,727.948,834.979,539.086,610.016
101,102,141,139.02,195.999,223.032,94,139.914
1615.019,2312.016,1500.968,2009.635,1554.771,1388.001,946.25,2877.06
0,2,2,0,2,1,0,0
1068.525,351.26,1695.033,614.743,1360.92,1035.911,1397.539,916.374
0,1,1,2,0,3,0,2
0,0,0,0,4.643,33,0,0
104.675,190.947,204.362,78.164,100.766,154.2,143.714,157.299
1213.593,898,1371.015,614.184,1332.238,1628.3,1312.43,910.244
0,0,0,0,1,0,0,0
148.965,188.475,213.39,120.158,232.327,165.125,211.154,169.405
231.993,228.229,235.144,139,300,406.546,193.004,221.231
879.932,642.616,861.31,348.75,1040.512,1707.634,922.985,721.322
4,6,6,2,10,10,8,5
68.615,0,52.764,2.584,95.534,87.649,84.899,61.271
507.218,395.691,347.269,384.635,303.788,262.855,327.039,492.393
778,494.04,1722.874,687.119,1664.208,1718.748,1037.841,840.848
451.524,406.77,434.663,355.897,377.922,509.173,321.358,330.891
850,1167,869.161,812.472,962.072,1010,641.2,1113.459
23,11.064,18.039,0,14.02,7.2,15.096,7.003
175.479,221.679,188.446,125.612,215.406,255.334,184.258,204.832
0,0,0.5,0,0.5,0,0.5,1
0,2,0,0,0,1,0,0
1.251,0,0,0,0,1.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,1,2,0,0
0,1,0,0,0,0,0,0
0,1,0,0,1,0,0,0
925.062,769.03,1175.525,701.324,1191.009,2037.674,740.263,870
0,0,0,0,6.143,9,16,0
0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0
16.355,0,59.467,27.013,30.379,4.594,0,28.862
819.546,491.698,624.897,394.53,668.57,564.302,842.852,690.578
166.053,149.074,215.496,92.153,87.548,327.484,91.053,143.369
190.843,245.61,293.373,269.729,156.446,442.087,178.681,291.729
15.473,11,17.262,8.205,6.076,22.295,9,5
20.073,32.386,44.696,20.764,4.534,74.68,21.052,22.905
0,0,1,1,0,0,0,0
4901.942,3831.589,5936.534,3012.592,6314.051,5528.273,3570.003,3445.788
10.667,8.367,12.94,7.521,9.912,10.398,4.198,15.96
299.328,289.685,293.59,179.018,309.116,401.52,249.041,213.055
7,2,5,0,6,1,4,8
845.126,904.533,1582.105,966.158,1447.422,2015.189,1336.102,1884.909
17537.832,13274.005,24943.163,11714.962,12148.908,14455.434,17290.965,17719.783
0,0,8,8,2,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16,6,0,3,1,9,0,0
0,1.179,1.208,1,0,2,2,0
0,0,0,0,0,0,0,0
696.211,510.605,933.9,880.49,766.282,1464.96,684.707,840.687
0,0,0,0,0,2,0,0
27,27,15,6,6,6,10,9
1163.2,1115.122,1122.855,773.384,1359.931,1658.065,935.053,915.835
674.006,690.486,794.566,628.418,698.942,918.193,609.696,807.03
0,0,0,0,0,0,0,0
0,42.346,0,46.981,45.651,0,41.778,1.824
296.149,266.252,277.179,137.375,246.848,464.111,204.455,260.917
279,150.056,339.027,153.006,412.005,366.143,230.011,180
119,64,117,61,149,108,104.09,59
144.986,1.221,172.056,53.655,57.11,101.983,405.315,45.404
399.779,418.696,523.943,341.96,585.328,691.524,423.168,455.096
2606.428,1665.684,5142.489,1253.538,3351.73,2737.888,2908.798,2218.141
925.848,865.189,1048.155,773.374,1082.304,1092.82,778.384,949.694
1793.648,1624.389,1491.118,1072.495,2030.243,1844.796,1141.45,1192.516
238.087,139.626,315.492,161.959,219.313,254.713,243.432,212.338
155.512,146.352,172.276,137.785,163.993,272.984,148.69,207.816
32.195,223,468.363,277.921,534.988,0,510.697,439.725
102.126,99.514,119.944,64.023,158.704,153.727,117.084,130.086
465.916,371.123,550.959,205.739,504,606.472,585.393,525.53
532.183,460.048,449.007,248.001,724,625.911,433.347,427.362
1896.199,1354.197,1559.505,1129.238,1885.153,2070.555,1209.719,1591.751
901.768,500.647,1133.974,1164.419,766.602,1168.503,897.915,1281.052
258.119,463.207,766.767,83.092,372.196,553.42,157.105,538.074
133.644,97.573,0,73.673,0,123.43,87.479,88.479
432.164,641.246,462.057,301.476,584.435,574.001,389.747,407.291
625.139,476.313,645.853,299.81,789.596,702.929,592.11,488.037
1014.978,760.954,982.661,451.305,1141.93,1008.761,854.389,752.551
32.082,0,106.348,32.921,0,6.803,50.59,31.476
1708.859,1577.599,2005.251,1154.591,2037.978,2265.845,1404.402,1436.607
817.001,797.56,873.034,511.852,988.936,1101.999,668.008,719.391
597.946,663.709,456.408,362.642,817.727,1135.991,278.846,720.51
678.329,650.878,897.304,506.904,937.394,1217.628,609.764,607.052
1531.312,1329.177,1738.204,1014.671,1801.735,1765.426,1442.368,1042.587
247.831,175.298,287.171,103.603,99.378,95.377,256.232,243.662
2,0,0,3,6,0,1,2
197.703,276.773,297.627,46.757,417.521,202.862,290.779,464.12
24.761,24.603,11.403,20.425,38.397,43.164,11.402,11.43
1044.208,633.774,1157.958,452.76,1041.682,1028.703,923.697,716.094
624.52,660.422,596.787,444.513,697.149,859.671,597.242,769.761
206.685,223.975,198.685,165.061,6.463,295.458,148.401,106.121
1297.555,955.207,1073.158,810.115,1175.08,1374.031,1144.306,1172.215
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1
0,0,17,10,13,0,10,10
41.157,29.85,28.397,0,20.176,47.788,31,22.37
1,0,1,0,1,0,0,0
1161.133,928.521,1143.201,633.163,1302.275,1543.454,1050.923,1045.82
112.423,45.712,123.461,95.82,76.248,81.875,102.447,109.98
3175.661,2751.579,3501.436,2026.573,3436.091,5104.056,3103.265,3147.259
2090.468,2629.307,2349.734,1236.496,2692.637,3939.703,1895.317,2360.619
1567.847,1139.375,1878.996,841.698,1823.016,1584.716,1539.217,1310.521
866.594,781.201,1152.403,569.427,1324.191,1358.256,795.476,807.568
426,352,444.43,326,509.868,615,371.835,424.147
38.776,27.211,20.476,8.634,28.158,64.871,26.165,23.138
12.857,0,6.217,2.183,0,0,11.199,2.834
188.019,223,279.854,206.218,272,594,214,329.001
417.505,400.419,634.878,341.062,614.212,777.855,357.018,463.503
17,6,7,3,4.086,3,12,6
21,17,42,19,21.914,27,23,27
194.455,210.959,200.656,123.704,281.867,241.531,188.43,219.938
173.068,172.62,150.711,122.257,133.702,306.565,100.307,132.616
231,224.51,209.006,252,246.943,421.072,219,311.02
1853.792,2645.963,2058.056,1758.884,1820.014,2098.427,1592.162,2430.885
193.818,133.53,206.837,94.896,226.248,307.902,170.08,174.664
0,0,0,10,8,9,8,0
0,0,0,0,0,0,0,0
327.448,239.993,336.326,276.363,287.961,362.192,272.857,295.009
494,360,467.754,292.08,489,488.02,348,366
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0
665.591,1377.833,801.043,899.227,776.719,2356.63,553.202,1585.74
46.589,45.807,69.18,33.46,51.741,71.747,46.074,33.684
0,1.147,4.699,0,0,0,0,0
0,0,0,0,0,0,0,0
755.664,655.433,757.279,433.649,786.014,1019.097,649.321,663.797
62.591,49.809,43.901,47.685,57.528,74.25,53.575,52.271
0,0,0,1,0,0,0,0
12,3,14,4,5,1,4,0
0,2,3,1,4,3,0,1
34.229,79.181,32.466,42.829,339.156,106.463,40.383,68.163
429.77,389.583,905.556,455.173,848.08,1359.689,531.267,581.837
68.664,49.235,76.626,37.143,156.173,92.865,89.099,82.269
569.001,236,411.209,118.015,112,66.593,472.703,245.256
0,9.784,5,0,103.998,383.349,0,0
2,0,0,0,0,0,0,0
370.913,192.303,254.894,104.945,363.006,197.663,325.479,224
3220.873,2618.057,3708.692,2163.837,4331.698,4189.325,3167.758,3241.251
85.813,77,115,64,118,136,85,78
0,1.127,2.745,0,0,0,26.382,0
469.014,535.826,484.563,149.67,362.03,624.494,372.518,336.499
2015.46,2290.899,1671.338,1201.023,2542.635,3144.471,1936.749,2345.429
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1499,1402.846,1409.958,725.291,1494.809,1446.955,942.054,943.074
1708.513,777.016,1713.076,500.02,1591.193,1258.213,927.893,645.064
1,0,0,2,1,1,4,6
156.002,21.796,138,5,38,2,82.25,10
106.054,152.079,156.204,116.46,144.255,136.909,126.285,124.621
175.928,120.396,108.95,86.815,93.726,107.297,98.794,70.928
595.675,729.874,480.74,459.406,927.82,1088.211,430.121,609.931
2285.604,1883.191,4919.646,1625.477,3435.439,3496.007,2271.271,2284.663
0,0,0,0,0,0,0,0
304.836,275.057,243.794,205.732,350.571,465.478,228.123,275.05
326,223.002,345.035,166,303.014,365,270,180
220.517,141.764,300.265,155.001,318.409,342.488,244.047,224.11
479.052,358.643,466.105,249,503,551.515,448.01,372.56
85,57,73,18,108,76,72.001,62
3308.093,5312.58,2850.353,1592.261,3875.902,2987.282,2228.781,2284.414
3,0,12,2,11,10,3,6
1158.862,1084.87,1089.456,995.566,1045.871,1655.515,713.916,982.928
108.747,78.409,0,0,310.969,396.249,44.696,1.387
934.582,754.722,1109.706,596.357,1046.892,997.765,834.006,790.198
478.755,299.781,510.528,179.813,564.574,454.853,386.47,339.945
1,0,0,0,0,0,0,0
105.356,146.621,207.244,233.065,251.658,390.373,129.956,257.697
340,368.516,319.121,212.754,230,416.999,269.169,367.999
728.832,631.999,994.887,470.039,1064.319,1201.635,598.401,626
0,22.912,23.127,8.447,7.874,118.776,23.434,86.882
217.204,186.357,257.926,118.663,274.416,337.263,159.438,174.019
489.902,412.229,619.252,330.869,614.304,629.605,429.046,433.986
67.277,60.794,13.779,1.678,21.646,16.582,64.187,93.764
3.117,8.478,43.482,0,5.211,0,8.8,0
0,0,0,0,0,0,0,1
4,3,24.429,11,28.363,22,30,17.683
4146.797,3607.827,4576.569,2873.539,4934.186,6525.353,3601.981,4206.044
1908.691,1216.028,2407.552,1590.084,1871.376,1682.26,1780.952,2040.414
474.325,386.387,433.195,354.87,523.891,681.084,325.054,313.499
332,388,470.004,332,372,595,335.571,447.185
743.313,313.334,223.491,244.502,426.595,557.823,574.293,897.383
222.511,234.801,274.561,123.011,297.245,283.154,140.899,168.354
405,433.002,199.165,232.168,480.317,634.035,362.116,551.776
416.017,510.503,775.712,541.394,553.232,754.071,644.074,464.685
255.999,212,330.015,162.321,278,334.011,195,160
493.468,461.968,562.526,326.137,636.059,726.942,416.178,471.564
64.66,126.709,139.624,53.34,96.888,230.736,64.31,58.393
450.556,370.171,542.744,287.706,593.137,687.076,422.145,371.443
245.006,237.729,215.403,172.128,305.414,258.559,240.056,252.117
3292.402,3842.641,3577.307,2117.263,3784.794,5386.819,2785.104,3366.657
473.356,342.857,535.438,278.702,427.013,376.285,381.081,286.153
267,242.915,283.003,126,174.483,263.006,174,148.974
866.653,966.388,762.33,550.772,688.565,1410.061,656.762,740.382
98.65,129.417,6.456,74.321,69.296,92.181,48.687,83.677
751.999,659.919,799.014,384.69,813.276,1080.359,548.768,552.206
268.382,297.807,331.284,171.03,290.009,486.395,234.815,240.512
1843.847,1675.575,2173.043,1132.023,2014.132,2439.819,1576.554,1580.071
667.249,647.146,806.732,458.481,795.772,966.894,547.629,629.243
252.144,219.564,232.49,162.293,217.254,235.983,181.211,161.75
265.212,209.515,262.883,149.045,244.875,316.797,208.272,164.288
387.958,409,423.371,290.5,493.941,693.088,331.021,316.006
1209.613,956.038,1628,837.833,1674.446,1817.967,1234.51,1144.921
215.019,229.166,289.389,215.309,239.57,158.393,259.543,345.916
501,458.602,771.004,512.187,651.747,1625.059,499.006,692.014
2423.776,2566.195,2361.834,1345.473,2708.406,3229.742,2161.671,2270.128
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1215.858,1171.246,1310.285,670.006,1302.457,1780.389,975.471,1066.78
472.241,426.878,467.159,260.115,527.871,595.623,471.541,416.082
97.959,75.915,182.69,65.855,131.138,152.652,113.239,100.339
1200.487,1007.998,1310.082,839.11,1513.173,1596.976,1084.959,1172.282
2200.632,1712.059,2707.875,1663.797,2435.171,2812.815,2302.617,2206.607
0,1,0,0,2,0,0,0
47.318,72.894,68.16,41.431,71.178,122.647,64.93,117
1544.674,1452.11,1750.131,1058.264,1603.549,1899.297,1364.042,1360.919
597.512,752.806,783.889,676.301,880.461,1078.753,701.61,805.302
578.288,462.929,568.085,325.753,630.992,738.894,362.166,323.888
326.753,310.061,332.938,216.187,352.03,434,263.663,349.367
126.424,108.867,136.927,112,212.531,209.646,128.518,122.815
244.488,90.189,289.765,84.036,222.687,91.287,197.311,73.276
3670.338,2800.694,3921.336,2654.491,3898.202,5480.019,3333.509,3489.773
4338.001,3977.626,4366.62,2450.627,4937.732,6689.825,3172.251,3320.451
186.418,77.983,91.955,48.554,101.916,130.444,163.734,98.704
0,0,0,0,0,0,0,0
1614.832,911.305,1638.145,454.065,1143.497,881.742,1212.007,812.975
33.841,27.466,15.749,10.564,22.096,39.007,26.492,22.234
197.655,252.196,201.538,205,282,473.765,178,273.45
306.942,365.338,362.13,250.181,479.663,740.645,360.057,414.808
545.853,562.926,588.183,411.782,699.716,981.948,459.012,542.955
1639.16,1546.039,2503.893,2148.73,1796.902,2387.321,1701.624,3033.598
2239.987,2145.601,2221.258,1491.15,2115.066,2716.468,1984.108,1986.936
976,617.182,842.003,366,1102.106,775,1063.584,718.348
0,0,0,0,0,0,0,0
27.06,18,0,18,50.13,48,39,27
2820.442,2899.993,3017.22,2174.418,3051.641,4143.174,2387.013,3761.704
377.503,332.913,373.362,212.94,408.008,510.248,289.84,353.793
1275.225,1469.444,779.889,614.209,729.286,1767.727,741.609,687.223
187.723,203.22,366.786,103.056,363.001,309.01,219.381,208.38
748.685,570.04,892.198,489,811.807,861.265,713,678.926
786.473,604.855,707.801,510.928,681.946,941.787,745.456,799.698
12.007,11.108,11.074,4.302,41.84,9.889,8.659,8.657
397.646,543.6,340.814,409.447,390.867,596.709,395.989,645.79
0,0,0,2,0,0,0,1
99.711,23.962,76.49,24.112,59.544,28,67.158,43.368
364.063,171.382,200.749,54.726,443.388,201.034,234.326,86.418
50.571,20.941,65.856,46.002,88.057,61.291,68.368,32.492
490.123,508.002,382.192,171.379,454.078,571.963,398.812,356.767
644.901,618.573,619.591,477,637.287,903.632,542.915,604.105
447.739,351.907,539.928,345.531,447.094,433.597,667.086,330.464
497.128,314.966,403.067,369.42,417.456,653.329,368.052,378.304
206.401,141.928,129.879,92.622,40.388,56.15,35.384,24.273
2586.679,2634.894,3858.274,2284.832,3824.969,4436.964,2493.708,2846.295
1510.661,1752.05,1721.181,1299.25,3099.921,3874.682,1047.016,1982.488
3415.209,2448.929,6685.123,3731.591,3305.989,4336.8,5868.198,5542.93
1699.103,1399.165,1678.174,806.205,1688.003,1673.11,1426.947,1459.289
65.292,31.816,49.935,31.922,32.047,66.751,22.865,53.854
0,0,0,0,0,0,0,0
45.901,21.147,29.337,17.038,5.788,7,27.386,17.334
5894.583,4731.153,6757.613,3648.506,7276.911,9110.406,5473.808,5860.724
0,0,2.33,0,6,0,0,0
0.899,0,0,0,8.53,36.915,0,4.943
1988.099,2780.244,2497.132,1954.233,1766.221,2891.592,1770.105,3019.953
0,0,0,0,0,0,0,0
28,48,37,61.001,26,58,72.008,172
0,0,0,0,0,0,0,0
98.434,3.778,104.146,6.281,95.63,62.086,0,9.529
28,4,19,2.217,11,13,29,5
1376.946,4564.178,2763.918,7491.173,2245.539,14512.155,1501.537,8691.095
1520.156,1188.406,1322.771,914.057,1344.013,1499.329,1204.709,1795.435
611.019,652.773,559.393,777.104,726.731,1066.02,595.443,1055.085
0,0,0,0,0,2,0,0
2,1,7,3,2,0,3,1
11,4,30,6,34,9,16,9
1,2,6,4,7,9,2,2
229.031,180.001,271.052,147,246.378,312.154,235,204.007
4,16,12,5,16,30,2,4
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
1,0,1,0,1,0,0,0
917.899,709,695.061,242.435,889,622,632.3,426
137.276,69.568,140.501,104.72,107.903,79.195,117.435,129.174
0,0,0,0,0,0,0,0
23,28.691,13,7.33,12,9,30,29.444
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1
0,1,0,0,0,0,0,0
3,4,4,0,1,1,6,0
2,2,4,2,4,7,2,3
2520.619,420.001,2073.522,190.149,2899.611,894.064,1896.889,306.398
90.4,136.077,108.945,137.489,138.824,235.583,74.314,157.336
0,0,0,0,4.875,1.427,1,1
5,4,0.557,0,6,3,0,0
0,0,0,0,0,0,0,0
806.596,442.372,976.813,232,531.312,178.355,908.07,320
2099.618,1638.027,2488.059,1319.754,2467.237,2761.075,1853.033,2018.928
2082.083,1769.262,2640.49,1761.639,2855.78,2721.426,2074.64,2223.79
490.545,588.326,613.072,469.144,593.399,703.697,427.977,895.669
1,0,0,0,0,0,2.409,0
303.623,246.504,296.983,227.229,483.302,457.178,314.402,232.517
278.974,284.321,300.827,230.329,403.004,505.529,326.01,332
2188.458,1570.005,1975.416,1095.999,2200.067,2166.676,1591.148,1570.896
81.776,0,97.138,16.239,126.005,94.102,115,152
12,1,11,2,2,0,8,2
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,21.793,50.043,18.097,51.029,57.743,62.317,45.166
0,0,0,0,0,0,0,0
0,2,0,0,0,1,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
37.955,15.19,41.701,24,52.384,35.108,21.374,20.002
0,0,0,0,0,0,0,0
145.809,97.041,214.006,107.999,203.352,191.862,123.33,136
0,44,0,24,0,0,44.191,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
248,159.001,244.025,149.002,269.001,322,194,182
0,1,0,0,0,0,2,0
20.606,35.498,30.904,21.951,22.354,67.048,25.7,59.383
69.848,62.718,87,31.201,74.937,67,1.205,53
0,0,0,1,0,0,0,0
713.821,787.568,977.168,601.563,771.751,918.143,566.008,635.285
28.504,11.323,39.89,15.674,32.903,24.872,29.88,21.215
2112.649,1745.636,2894.592,1582.772,2339.514,2254.317,2175.123,2037.089
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1175.654,330.063,706.405,23.076,964.496,630.803,292.507,306.635
60.649,2040.092,92.52,1176.599,69.731,1811.096,0,2051.014
108.465,188.669,155.229,134.485,176.164,145.339,178.296,244.561
0,0,0,0,2.698,0,0,0
0,0,1,0,0,0,2,1
937.791,443.999,857.006,138.809,1211.669,1157.404,927.203,622.007
0,0,0,0,0,0,0,0
2.422,2.292,1.151,2.575,1.127,2.451,3.694,2.34
685.484,285.897,715.499,6.595,397.683,518.12,392.461,355.68
0,0,0,0,0,0,0,0
130.747,63.422,163.973,91.143,125.337,157.474,104.027,95.876
1535.795,1158.992,1209.919,668.6,1450.593,1599.663,1261.724,1127.46
2,1,1,1,0,1,0,0
3.596,1.161,0,0,21.923,32.272,0,1
22,18,30.004,15.284,24,30,23.896,18
23,14,24,12,21,22,14,22
100.024,113.578,84,75,92.425,116.541,95.584,116
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0
0,0,2,0,2,1,0,0
78.245,67,89,36,64.082,86.001,67,68.001
6,2,6,0,2,4,3,2
2,0,5,2,1,0,0,3
74.183,75.603,59.24,63,66.672,108.334,46.105,73.749
110.999,127,108.913,86,132,146.799,102,102.624
112.755,147.668,133.318,60.56,189.108,254.966,89.778,105.873
0,0,0,3.668,0,1,4.971,4
222.036,156.021,242.11,132.205,269.025,227,204.132,163.04
8,16,27.001,25,22,51.266,8.068,20.209
0,0,0,0,0,0,0,0
69.836,50.923,266.403,134.554,362.517,265.294,189.972,186.17
0,0,0,0,0,0,0,0
558.138,332.877,563.816,231.378,792.94,574.345,562.968,358.217
