"SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
32.02439,30.374003,26.762554,24.63826,32.592606,31.253766,26.884913,25.117864
66.078819,62.601529,61.252092,61.032661,59.830052,74.209863,53.851417,64.393402
37.256157,54.657367,15.969968,29.174914,23.674406,21.844373,19.909367,40.051912
8.474398,9.574288,11.439686,8.855174,7.924223,11.809306,9.896985,10.603865
0.141573,0.049464,0.065194,0,0,0.03337,0.230962,0.182367
6.786676,12.773004,8.036868,14.373117,10.062945,18.636704,7.287615,12.466839
0.151043,0.053227,0.196965,0.035782,0.102644,0.209722,0,0
0.212401,0.029073,0.218085,0.52044,0,0.503832,0.108006,0.493692
23.801633,16.142909,20.387814,16.787727,24.96097,18.12313,23.09058,15.124215
0.551358,0.863665,0.700494,0.717852,1.898856,1.078657,2.307354,0.330394
0.272664,0,0.308696,0.469972,0.336598,0,0.258401,1.339378
0.709177,0.57883,0.635279,0.221472,0.901653,0.735595,0.823755,0.986151
28.443467,28.515746,22.943098,17.541169,11.266108,25.009851,27.821907,28.968837
2.471922,1.374381,2.468958,1.283972,3.050328,1.916462,3.560621,2.039141
0.649436,0,1.841115,0,2.254778,2.879561,2.844097,0.62132
201.570684,172.381236,217.170648,189.307951,265.844821,269.827274,182.775467,171.489001
9.328,4.757545,8.454064,10.124015,11.539003,9.679109,4.848993,8.305661
18.099637,25.380143,16.512387,35.719826,31.486141,44.328919,23.415207,40.10303
0.902772,0.507234,0.813418,0.365451,1.211574,0.633948,1.054751,0.687356
0.303841,0.114959,0.120572,0.155256,0.023552,0.020296,0.422565,0.073714
0,0.045283,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.025809,0.041592,0.0714,0.05595,0.086785,0.095313,0.044289,0.027681
10.618952,7.349503,7.122548,6.114905,3.793651,3.143965,10.220897,7.805507
193.31384,199.027847,201.218889,198.190912,186.512484,213.289491,195.240524,189.360439
0,0,0,0,0,0,0,0
0,0.048014,0,0,0,0,0,0
0.760827,0.40908,1.580729,0.494734,1.058025,1.231957,1.995122,0.937959
31.640309,40.211412,41.187432,41.344368,42.655458,49.185611,39.442684,51.534549
154.710496,167.707078,161.301448,167.11619,146.648364,163.749079,154.61373,172.790311
0,0,0,0,0,0,0,0
0.026403,0,0.032468,0.018863,0.021944,0.018586,0.014889,0.013998
0,0,0,0,0,0,0,0
0.064733,0.103355,0.051821,0,0.111699,0.042228,0.073095,0.042193
36.16977,39.631257,40.748492,34.710917,42.866987,42.100035,31.923931,39.808971
1.190165,0,0.333629,0.678153,0.978021,2.17159,0,2.121985
81.648679,45.090175,78.949778,26.385134,70.31738,56.046514,87.258011,35.972664
25.614185,28.702178,22.39249,31.64745,25.235827,25.919418,25.107945,30.393037
0,0,0.057452,0,0,0.04855,0,0
4.230404,4.908517,1.799291,1.577265,8.824873,7.154006,3.440724,4.062672
5.441446,7.461572,4.035273,4.226547,4.237298,4.526171,8.033443,8.17067
6.478867,5.290762,6.251567,3.863505,7.864366,5.459117,7.108841,6.927514
10.537718,10.60546,12.381341,9.694276,12.605601,10.12443,12.349434,8.982863
0.150317,0,0.141832,1.508982,0,0,1.427961,0
0.462132,0.756773,0.597431,0.735144,0.749394,3.78602,0.454013,0.59486
0,0,0,0,0.065833,0,0.088774,0
0.831628,0.363529,0.336939,0.092852,0.40723,0.313988,0.582267,0.35407
0.295461,0.672466,1.004617,0.797075,1.203102,1.609801,1.226157,1.126325
0,0,0,0,0,0,0,0
12.165385,12.057901,10.714377,7.797183,13.266,14.982996,11.128146,10.633774
11.861497,12.208489,15.001918,6.941691,13.190882,10.759397,16.42563,11.017671
15.500385,17.707602,17.056377,16.261073,17.933633,16.109667,22.201011,16.272551
0,0.012796,0,0,0,0,0,0
0,0,0.062322,0,0,0,0,0
19.119597,25.256765,21.942054,38.989398,24.058252,36.832176,19.901687,36.007354
0.994199,1.948113,0.856391,0.694103,0.771036,1.378348,1.231941,2.334235
0.019761,0.021236,0,0.08575,0.033248,0.02782,0.067621,0.063576
0.036045,0.202214,0,0.052086,0.030372,0,0.230774,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.033108,0.035575,0.013731,0,0,0,0,0.017753
0.207485,0.063729,0.369221,0,0.099839,0.020866,0.405612,0.06356
0.022152,0,0.036767,0,0,0,0,0.047508
0,0,0,0,0,0,0,0.025311
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
64.956351,66.016525,56.400792,54.753071,61.11172,67.599369,58.158403,57.880763
0.484636,0.482283,0.595617,0.415047,1.132268,2.387861,0.51186,0.139021
20.236783,29.385292,17.479424,20.791652,19.064586,22.36972,18.408809,23.428416
16.598805,10.782604,14.686357,8.239028,18.290453,5.965608,15.033493,18.680588
11.755186,10.680448,10.823203,10.715784,10.002922,9.806669,11.638337,10.000402
13.852604,12.256839,18.280934,8.855129,21.21787,17.585994,23.058109,17.936914
0,0,0.017794,0,0,0.021035,0,0
0,0,0.019208,0,0.060911,0.035037,0,0.023752
5.296651,5.865164,5.822046,6.771678,5.089149,7.111473,4.901709,6.996872
15.19735,9.558936,5.733094,5.277386,3.284323,9.870782,16.06321,4.907814
26.225441,18.864113,23.837717,21.138772,25.144832,22.91616,25.37326,21.513328
8.653065,11.520412,7.344153,11.637829,5.971969,8.828018,10.576101,9.687326
5.590017,4.623529,4.235713,5.313096,9.911652,3.508383,5.901154,1.629299
1.025605,0,0.885261,0,0.260758,0,0,0
3.192201,0.820589,0.76186,1.161541,3.091361,3.392605,3.114766,2.196407
47.283153,42.750612,56.395994,54.068777,42.369249,60.891511,47.132134,52.482256
4.051365,2.156927,3.12952,4.438322,0.106429,0.11103,6.538637,2.843473
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11.604425,10.847062,9.371348,12.849477,10.899341,10.053034,11.638735,12.18223
46.150674,33.863487,40.460879,34.364765,41.667449,40.35102,47.581223,35.276763
12.09093,10.881167,18.526937,18.349974,14.354967,14.853282,17.602604,15.179078
0,0,1.643277,1.344744,1.642614,0,2.855704,0
1.304877,1.920423,0.850573,1.917117,0.835546,0.856372,1.381538,0.663482
13.918705,14.531567,9.791227,10.159326,10.47259,11.154921,8.485785,10.121572
7.849466,7.66696,6.844853,9.920668,6.709378,8.060455,7.843988,9.658405
0,0,0,0,0,0,0,0
76.656013,74.261644,50.485781,40.811905,42.487056,65.341245,69.621333,61.1292
4.299129,3.88297,8.589964,7.936258,7.55068,7.17561,7.686562,5.222322
0,0.086451,0.133638,0.05808,0.474357,0.141487,0,0.215431
0,0,0.053534,0,0,0,0,0
6.344363,6.204081,9.709313,6.185253,10.80048,8.141642,12.779275,9.771414
19.824724,17.744719,15.016625,11.932187,14.639395,11.200417,17.064795,17.440845
0,0,0,0,0,0,0,0
1.144234,0.558051,0,0.221084,0.548909,0.221343,1.571858,0.557705
31.891436,21.030928,35.303053,23.223223,36.984655,26.844651,30.397005,21.62539
0.202996,0,0,0,0.204625,0.051732,0,0.963019
0,0,0,0,0,0,0,0
16.192194,15.521416,11.393697,16.112502,7.851466,10.741503,19.413705,19.672736
4.531791,4.555848,4.957964,4.107873,5.115047,5.646326,6.347138,5.638654
0.565363,0.467062,0.371084,0.332628,0.24722,0.20699,0.29175,0.37027
9.060855,7.773009,10.084315,10.734735,11.166266,11.192422,9.998722,9.321762
25.909233,18.820472,20.953731,17.538693,24.225233,23.562126,17.337464,18.880874
13.915489,15.634106,12.199001,22.394459,12.581752,10.467141,16.012064,15.222973
0.09579,0.20591,0.099384,0.207645,0.080616,0.138578,0.124426,0.205431
0,0,0,0,0,0,0,0
333.433955,291.271424,405.998297,322.946002,428.282696,391.7072,348.510556,367.643133
5.663685,10.099585,10.967134,14.757325,7.614872,18.787763,9.010973,22.492139
0,0.211363,0.241019,0,0,0,0,0.050637
0,0.069455,0,0.09378,0.026993,0.022611,0.073554,0
0.487287,0.092361,0,0,0.17033,0.088913,0,0.046024
17.594425,19.772663,24.724147,28.802924,28.352053,23.110195,21.216668,22.695073
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.031281,0.215408,0,0,0,0
0,0.125787,0,0,0,0,0,0
0,0,0.198967,0,0,0.083735,0,0.254414
36.791894,43.610325,33.504424,39.577986,38.771391,38.716958,37.765383,46.247138
0,0,0,0,0,0,0,0
0,0.027731,0,0,0,0,0,0
23.306211,22.273554,15.395404,19.947834,17.872045,15.127147,26.312078,23.912561
0,0.090242,0.034878,0.060622,0.070745,0,0,0
0,0,0.215821,0.374311,0.054737,0,0.368997,0.069398
0.50546,0.120869,0.701241,0.324587,0.094843,0.079092,0.320026,0.240744
3.884261,1.400835,2.545312,3.451023,3.065733,3.703971,3.629663,4.003654
0,0,0.042606,0,0,0,0,0
5.926225,18.199466,11.278357,3.866374,4.944421,6.88004,7.882681,7.758728
0.051239,0.043868,0,0,0.275103,0.072155,0,0
4.661401,5.5634,6.808642,6.12668,5.314398,5.345728,7.256095,6.981778
0,0,0,0.040189,0.023414,0,0,0
32.022443,27.874507,30.568445,25.82439,29.986959,35.538921,36.617416,35.972918
2.06708,1.261881,1.496222,1.964868,1.163955,0.895144,0.880121,1.807937
13.455969,9.017403,15.346225,12.532495,14.288828,13.397702,17.395957,16.820932
9.786792,11.065537,7.587536,7.601888,8.769055,7.011517,10.994165,11.559722
2.774934,1.711359,2.762018,3.129803,3.802856,2.942332,1.523493,2.563609
12.619024,11.815228,10.76018,11.131544,6.851664,12.864767,9.424461,12.601959
0,0,0.03315,0,0,0,0,0
0,0,0,0,0,0,0,0
1.460963,2.094389,3.270886,1.981435,2.79597,5.138117,4.129646,4.364685
0.894497,0.946047,0.899196,0.585944,0.40565,0.998668,0.857038,0.805411
0,0,0,0,0,0,0,0
1.574735,0,2.90468,0.784057,0.432099,0.223431,5.020087,0.093981
0.052379,0.132477,0.217467,0.378408,0.0531,0.121759,0.191383,0.417799
0,0,0,0,0,0,0.031662,0
0.186899,0.079716,0,0.135055,0,0.054813,0.21164,0
14.572832,18.870778,15.486633,21.024979,19.830132,21.177872,18.695994,20.932736
16.165565,16.220178,13.392225,18.285399,19.165932,19.863845,17.509711,21.233038
0,0,0,0,0.025077,0,0,0
2.687368,2.33553,3.136565,1.228483,3.785396,2.894308,4.179334,3.825463
0.176308,0.355997,0.006903,0,0,0.005862,0,0
0,0,0,0,0,0.784932,0,0.404403
0,0,0,2.435312,0,0,0,0
1.749841,0.537866,1.746922,1.083608,1.645323,1.337681,2.222438,1.286008
1.092421,1.235811,0.568273,0,1.47337,0.891325,1.791271,1.134538
29.206197,20.829184,31.95248,22.411566,26.537232,21.31266,34.825526,21.242307
14.711733,18.390579,6.755449,5.426154,5.500023,21.724965,7.132472,6.226243
13.040748,4.401462,28.517235,14.654976,12.594352,7.153216,21.22001,9.89678
4.660163,4.269937,5.22125,6.229432,6.674993,7.925705,6.232788,8.740702
0.396284,0.701507,0.754544,0.471626,1.437078,4.853428,0,0.324954
7.339506,9.077057,7.307467,10.740108,8.244567,7.194379,7.416935,13.916619
0.085163,0.183193,0.106207,0,0,0,0.145631,0.136933
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.066322,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.031483,0,0,0,0,0
24.247548,26.080918,37.550209,58.518648,31.217594,44.707248,34.108014,47.167516
0,0,0,0,0,0,0,0
0.197974,0,0,0.343289,0.173903,0,0,0.316324
0,0,0,0,0,0.036694,0,0
0.319758,0.07077,0,0.182259,0.281978,0.0397,0.079404,0.456041
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8.137276,4.244801,4.096738,4.822912,5.752133,3.347639,7.930347,4.786722
2.727236,0.283268,0.497083,1.028961,0.821592,1.61387,0.669827,0.771701
3.213422,10.134076,2.909928,6.719192,3.933013,4.498086,3.512957,11.979186
0.890131,0.312762,0.518804,0,0,0.159671,0.383508,1.885926
5.801715,8.221079,18.09745,21.058925,5.037269,12.243634,14.426211,23.292235
1.665365,0.920669,1.297514,1.386933,1.90454,1.629879,2.597426,1.685186
2.031968,2.194807,1.077338,0.319799,1.604128,1.593631,0.929211,0
3.571368,1.30631,3.684585,2.354734,1.409663,2.002623,4.834603,2.421103
140.578393,171.379887,159.042324,176.821193,152.078211,202.532413,140.401967,222.411012
0,0,0,0,0,0,0,0
0.65806,0.637588,2.722229,0.850996,1.71357,0.157481,1.788709,0.51377
18.433809,13.119721,23.390191,14.605224,17.583715,14.173521,24.559809,13.161624
0.364484,0.2269,3.712174,3.68616,2.440036,5.567729,1.0159,3.484219
0.394162,0,0.103336,0.404291,0,0.116768,0,0.244912
0,0,0,0,0,0,0,0
0,0,0.037668,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.057981,0,0
1.16128,1.320105,1.207385,0.547039,1.461169,1.897025,2.144347,2.96675
0,0,0,0,0,0,0,0
17.719935,14.199189,10.88154,9.019316,14.182867,15.524674,16.279662,11.575483
5.034082,9.693684,1.65125,3.536761,5.534971,8.819105,0.611218,2.421726
0,0.039326,0,0,0,0,0,0
4.845612,1.882894,3.534812,1.617383,4.597616,1.35188,3.274865,1.353511
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.133857,0.80575,0.022226,0,0.109311,0.188453,0,0.086116
0,0.052016,0,0,0,0.034045,0,0
0,0,0.790988,0.188058,1.244289,0.586237,0.926483,0.026938
1.787723,2.014979,1.021487,0.460959,1.755228,0,2.310527,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.154014,0.041406,0.255999,0.166914,0.194714,0.352392,0.263392,0.288931
5.112661,6.107594,2.687183,5.095946,9.4267,3.423461,6.87273,3.402315
1.70641,0.720234,0.23611,1.387142,0.476566,0.788321,0.325761,0.639063
4.610038,5.061736,4.926963,5.738758,3.788252,4.233141,5.410752,5.634845
0,0,0,0.011087,0,0,0,0
1.269106,3.809591,0.145267,0.632434,0,0.569881,0.149741,0.328496
0,0.017303,0.04673,0.034921,0,0,0,0.008639
0,0,0,0,0,0,0,0
64.041108,81.536254,56.646499,56.978291,53.610128,66.123985,54.856108,68.04055
3.3311,1.707425,2.415882,0,3.151989,4.680905,2.802181,2.440097
34.684809,29.244889,23.722856,23.87632,24.104911,27.357968,34.637229,21.35121
0,0,0,0,0,0,0,0
4.278482,0.529449,2.834138,4.388451,6.032702,5.794198,0,3.640693
6.343648,7.355239,5.22619,6.543931,7.340965,7.091829,6.273065,7.222595
2.075665,2.820455,2.628082,2.439577,6.343105,3.017108,0,1.163478
2.337078,3.09818,7.194751,4.297689,2.039341,3.621528,3.221808,3.347437
5.912726,2.009903,1.660811,5.055633,7.144235,3.442531,5.219953,6.395262
0,0,0,0,0,0,0,0
3.814369,5.816681,3.97027,3.537696,3.086753,2.193163,4.086205,4.588678
0,0.07044,0,0,0,0,0,0
14.739995,16.406292,15.871421,17.335709,21.867806,15.744535,18.750243,15.841774
0.176407,0.308082,0.439189,0.159335,0.535549,0.279391,0.700619,0.378336
7.559087,5.941351,3.1364,7.375877,5.53815,2.980681,4.968162,5.779508
43.231736,39.360671,43.669795,40.119535,46.53851,42.384266,40.451989,34.63882
13.110497,8.624333,4.911277,15.902225,12.244315,10.426486,10.563369,10.800284
8.46172,10.687493,7.556534,8.888125,6.946253,9.896421,6.885399,10.683329
15.656985,17.371972,16.179225,11.742965,10.435662,14.639153,16.037891,17.302867
28.646001,37.660409,32.127621,32.114679,20.708508,22.606858,50.60204,56.661653
25.484901,27.475877,21.636016,25.711582,33.652721,18.793484,18.030728,24.389631
15.069324,11.675444,9.868353,9.620646,11.600371,6.844868,17.022037,12.552056
347.933106,379.545339,251.469464,321.002287,273.210857,330.01339,280.678779,355.002103
9.231769,7.055938,6.564395,6.223627,10.710651,8.102569,5.666212,6.481111
0,0,0,0,0,0,0,0
4.046555,4.968728,6.164606,8.553864,2.623394,7.392083,8.026993,5.031753
0.370993,0.557383,0.2966,0.452003,0.362726,0.561098,0.318127,0.589995
0,0.834233,0.132118,0,0,0.546308,0.60056,0
2.296527,2.511423,3.944148,1.67694,0.945171,0.819785,2.199001,4.441458
26.841515,26.540835,28.805482,24.111774,28.75652,33.071342,36.769024,31.197937
25.818708,21.569324,24.735394,14.807079,22.901586,21.85743,23.380192,16.651923
0,0,0,0,0,0,0,0
55.388561,51.487555,49.452891,47.746461,52.7914,60.708345,34.379447,46.936771
0,0,0,0,0,0,0,0
1.398639,2.554788,1.431687,2.334639,0.69754,1.110011,1.499826,3.636494
1.839438,2.182911,2.276029,3.759467,1.336168,3.209982,2.131339,1.314391
0.332438,0,0.139579,0,0.055751,0.185802,0.375779,0.119801
0.717804,2.21311,2.178511,0,1.151857,1.164772,0,0
17.682662,25.997098,13.96452,18.390796,17.806518,24.081938,17.943242,23.989871
9.972501,12.273053,10.505754,10.994151,11.192216,12.147703,11.01904,11.695452
3.495158,2.711167,4.815507,4.551321,3.373729,2.353849,5.4863,4.292236
29.107364,29.255985,25.348073,36.277764,26.227708,27.549007,28.680919,29.979644
0,0,0,0,0,0,0,0
0,0,0.069291,0,0,0,0,0
111.749444,101.076833,96.970979,92.435473,96.224679,88.803125,93.258742,92.086924
7.958714,7.74894,6.613463,7.83462,8.192376,7.791169,8.302668,6.070903
0,0,0,0,0,0,0,0.078836
0,0.019916,0.062495,0.137777,0.01662,0,0.0241,0.020132
575.248429,566.480153,431.149755,317.062245,469.047761,460.656551,400.987532,338.145611
1.30569,0.489112,1.485021,1.062337,1.450748,0.822928,1.313513,2.290633
1.055988,1.600366,1.24697,1.15597,0.974459,0.942016,0.579072,1.407512
4.588037,5.878206,7.193502,0,7.373111,6.158955,5.227748,4.927445
6.500498,7.532555,5.057073,7.313835,5.936786,8.057581,7.349753,8.4614
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.198185
0,0.213186,0.153038,0,0.111592,0.092976,0.150432,0.070731
5.498761,7.29535,2.248262,2.630813,3.097102,10.521914,5.545428,8.334234
0.150194,0.125522,0,0,0.081511,0,0,0
0.193134,0.057949,0.056013,0,0,0,0.157249,0.297152
0,0,0,0,0,0,0,0
15.620893,12.464858,11.650319,11.804398,13.056718,12.753757,14.382809,15.579667
0.044085,0.094835,0,0,0.074356,0,0.050256,0.047254
18.29479,16.226448,15.352538,17.211896,8.880005,11.281528,16.710824,16.005871
0,0,1.86671,0,0.72648,0,0,0
6.707374,9.396674,4.259247,4.080166,3.911013,4.066149,5.128206,6.163584
0,1.11922,0.063629,0,0.186997,0.782055,0.338346,0.468782
0,0,0,0,0,0.029019,0,0
0,0,0.05277,0.054178,0.31793,0.055938,0.214094,0.059577
0.171466,0.110547,0.113787,0.173461,0.288408,0.253448,0.215148,0.036777
20.750634,17.528409,24.157219,27.577553,20.007855,17.708893,24.916586,21.790378
0,0.099206,0,0,0.393862,0.495807,0.740025,0.568422
5.648296,3.950783,6.33615,3.996447,5.975249,4.164911,6.179501,5.158249
0.854238,2.132313,0.394082,0,0.398211,0.744667,1.162934,0.399729
2.433975,1.897997,2.993043,2.067987,2.52746,3.95881,0.972729,0.629643
22.992971,27.923351,27.18131,41.921639,26.387335,42.660035,30.196318,44.743685
11.209256,4.1457,8.427681,7.187582,8.233682,7.127,6.667663,6.200424
0,1.238349,1.455252,0,2.17134,0,2.382111,0.473188
3.923209,5.573169,3.419236,4.797375,3.911996,4.769506,4.701321,5.517742
0,0,0,0.071211,0.805034,1.234092,0.033034,0
0,0,0,0,0,0,0,0
31.471153,23.389564,21.004939,21.273865,24.581705,37.512789,23.631008,23.518317
0,0.106988,0,0,0,0,0,0
5.516037,4.447102,6.906024,5.983623,6.348666,3.656694,5.638752,3.746929
1.430277,0.125731,2.787617,1.340073,0.484284,1.470769,0.199587,0.20109
2.596489,2.631909,2.616303,0,2.990395,3.4195,1.964609,2.131325
0,0,0,0,0,0,0,0
6.697313,7.015293,4.592119,5.615433,7.35593,5.306136,8.797008,5.767788
3.108967,3.524623,4.198234,5.150503,2.973396,4.600787,4.244492,4.605994
19.097769,18.44275,15.936796,24.338618,23.40788,20.109831,18.471442,25.600294
0,0,0,0,0,0,0,0
0,0,0.023264,0,0,0.019723,0,0
0.257476,0.495842,0.147688,0.159048,0.093492,0,0,0
4.54587,5.038033,4.414713,6.041262,4.253517,3.945194,5.214686,6.902724
11.860082,16.179264,10.001953,14.926187,13.328531,15.609271,12.487846,14.696038
13.184863,10.015205,14.109697,14.243153,10.345163,13.858028,14.641395,13.478573
7.22575,9.094046,8.092289,11.289869,8.861441,9.633008,8.332367,9.812272
0,0,0,0,0,0,0,0
0.592224,0.639776,1.349764,0.553806,0.524236,0.525062,1.117207,1.583889
12.141673,17.727761,12.323763,17.340913,16.072574,22.36296,14.90028,16.680228
5.77937,6.924464,6.599296,11.961353,6.258764,8.058111,8.215665,11.565738
0,0,0,0,0,0,0,0
14.168209,18.769754,12.863848,15.231811,13.455677,17.832815,12.075025,18.253917
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.369674,0,0,0,0,0.173509,0,0.403917
16.839316,18.15132,20.655031,25.265892,18.583085,17.948349,26.708606,26.796516
19.853332,19.854418,18.51703,20.80727,18.371595,23.52837,17.774873,21.022034
3.525211,4.434926,4.128757,6.893733,1.309527,4.399175,3.392484,5.902132
0.829855,0.709557,0.774631,0.584706,0.985385,0.584543,0.26183,0.609506
6.047423,9.565998,3.320869,5.554353,2.790091,2.002088,7.337704,6.945229
13.89048,10.459916,16.779346,16.094169,24.092042,25.089368,18.525339,22.035824
85.101613,88.451821,72.609307,78.088017,77.744442,84.21095,73.867395,79.049042
1.873874,0,0.998599,0,0.454018,0.914483,1.699861,0
6.165347,5.266615,4.860213,6.078278,4.323163,7.701454,6.666316,4.328708
17.423756,20.63878,13.484928,22.017903,11.920571,26.505951,17.066471,23.638457
1.1753,1.200028,1.430917,1.933313,2.562189,0.832509,1.454991,1.639163
6.524922,11.0581,5.934117,10.399797,6.163135,7.380746,4.762143,11.679727
24.636449,27.739624,23.907322,29.594687,20.51174,27.16462,23.51943,29.89879
0,0,0,0,0,0,0,0.04039
24.358701,19.931854,23.72002,23.756491,24.25035,28.253979,20.676097,25.809319
49.416956,34.385529,45.322375,20.018746,39.881209,26.071339,45.454507,35.998598
0.435549,0.563198,0.423918,0.608066,0.50643,0.497725,0.547394,0.520825
2.525025,4.085075,2.123754,2.451039,2.48633,3.46281,3.764584,4.727954
0.019053,0,0.063231,0,0.032054,0.026823,0.021733,0
1.709761,1.577805,0.071863,0.774691,2.030501,2.787046,1.345353,1.99478
0,0,0,0,0.026631,0.089037,0,0
0,0,0,0,0,0,0,0
8.527197,12.787185,7.156923,27.523265,7.984221,12.581511,7.825877,15.082688
17.278493,23.135687,19.981642,25.110566,21.693403,22.858745,20.722143,27.07884
4.111949,3.308086,7.919221,5.759838,5.106061,5.318023,6.400513,4.349158
8.182111,13.095989,7.11117,13.68633,7.821725,11.281302,7.867361,15.345516
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.28868,0.062132,0.144309,0.08342,0.097516,0.16262,0,0.061871
8.928721,10.353242,5.357432,12.925732,6.898201,14.846935,10.580249,16.417601
0,0.046569,0.021113,0,0,0,0,0
0,0,0,0,0,0,0,0.032673
10.969706,9.272617,6.769911,10.026329,9.038186,12.04643,7.013811,7.051956
0,0.095428,0,0,0,0,0.097523,0.588346
0.044468,0.093345,0.180194,0.064413,0.310592,0.106991,0.148598,0.209563
26.677788,25.256549,28.486014,28.301089,20.679485,22.092674,32.497824,34.296927
1.151936,0,0.342851,1.347196,0,0,0.57348,0.352592
9.763452,9.647696,10.628629,10.909029,8.906855,24.204555,11.471693,21.291487
21.620301,19.128524,15.202792,21.264564,22.71599,28.50264,23.503123,16.35309
0.307629,0,2.136088,2.459553,0.291113,0,0.686234,0.254283
258.914171,391.476614,220.325552,473.008534,260.00652,469.65955,248.0593,674.451208
0.227514,0,0,0,0,0,0.218461,0
3.034759,1.829184,4.221376,1.850943,5.875998,9.462177,2.656774,3.393806
23.586836,11.901299,10.602107,7.034993,19.784424,7.053311,23.07267,7.367913
30.194308,22.3663,26.628332,28.179234,32.781328,23.702442,35.425631,23.945265
13.41744,13.122438,11.897508,11.715116,16.618434,14.825914,16.378803,13.768153
0,0,0,0,0,0,0,0
8.254865,8.272387,5.277754,5.463866,6.607329,12.281244,6.265021,9.746274
89.189245,99.460521,84.065896,103.497348,83.433877,104.118721,88.873193,112.265945
4.294251,0.804763,6.484877,0.893572,1.304323,1.862564,5.958148,0.528399
8.768468,6.334859,13.957299,15.59526,12.192821,6.581722,7.54455,9.005648
0,0.038438,0,0,0,0.050333,0,0
69.083851,85.691688,50.718407,71.142723,56.086372,118.94764,64.562778,119.230736
21.20531,24.880816,13.283378,18.583859,21.668957,30.413055,14.335625,17.428258
0.067529,0.072696,0.062274,0,0,0,0.170165,0
25.922806,23.062945,19.998065,22.629179,27.629254,28.610559,31.172865,26.474513
2.848462,0,3.005405,3.857032,3.143315,4.335279,2.922289,0.972689
0,0,0,0,0,0,0,0
60.138297,54.677359,66.487991,54.481697,95.344546,75.119788,68.956819,57.084825
129.354609,113.682503,125.665603,104.452351,129.381995,119.028025,142.691419,95.698264
8.951659,8.032362,10.60001,7.826354,5.458689,5.699623,7.547844,8.443218
25.037284,18.380198,22.765393,22.194765,23.989765,23.296771,27.341869,23.184504
0.114728,0.04649,0.17933,0.043253,0.217404,0.246084,0.128182,0.044018
79.39859,78.678226,63.035647,60.450613,71.738565,43.751268,73.015861,70.391083
124.29913,83.188155,163.160483,282.670705,165.948848,208.503491,185.855434,205.991226
7.409989,7.559957,9.07529,6.524715,9.435358,12.073129,8.326647,12.182901
1.945359,2.525261,6.966066,4.869141,5.50871,1.558259,7.775149,7.47592
33.665741,28.823528,28.557354,32.879527,36.214623,38.268393,34.525565,34.076413
18.41701,14.582802,13.997167,21.117331,14.505664,15.50373,23.616502,28.667785
0.552277,0.493813,0.396781,0.374642,1.127728,0.522955,0.34687,0.433595
56.190989,28.667313,45.921342,14.030789,47.122075,29.086551,49.131764,38.423392
4.287125,6.085129,3.984649,8.124428,4.446515,3.772746,5.215818,8.29252
79.445106,102.829797,107.526763,153.233695,102.354611,142.261152,76.715226,130.578534
3.187107,4.134014,3.814173,7.964572,2.691148,2.818389,3.968402,5.677835
0.076492,0,0,0,0,0.024694,0,0.075212
0.088133,0,0.054855,0.063683,0.053389,0.027296,0.150781,0.118135
3.873446,7.61328,2.456066,6.561577,3.263609,7.765513,3.854433,8.917012
0.050828,0,0.042289,0,0.07898,0,0,0.301724
0,0,0,0,0,0,0,0
1.006021,0.9131,0.796435,1.113826,1.153374,1.391955,0.807122,1.378522
2.106313,2.279325,2.540306,3.315381,2.822268,3.110226,2.308341,1.933794
0.047516,0,0.326159,0.051567,0.150344,0.100491,0.325511,0.153029
6.387535,4.420221,5.786229,3.612351,4.760674,4.858951,4.913875,5.434917
0.729293,0.652112,1.143286,0.686129,0.534525,0.222814,0.300818,0.379516
0,0.098148,0.075881,0,0,0,0,0
11.604612,11.318803,13.86538,15.44886,12.497635,12.398896,15.074667,15.481284
0,0,0.018488,0,0,0,0,0
0,0,0,0,0,0,0,0
0.333341,1.557558,0.142205,1.096806,1.56784,0,0,2.288122
16.860858,15.655575,15.916494,17.682197,17.9594,16.813431,15.709981,16.102844
39.4535,49.712887,35.899839,41.487864,38.030619,47.202387,41.865877,51.81566
1.600249,1.344065,0,0,2.234455,2.051687,2.550174,0
